Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,Concentration\Concentration.csproj,File,Concentration\Concentration.csproj,,,Xamarin.AndroidX.Core.SplashScreen 1.2.0.2,,,,,"Xamarin.AndroidX.Core.SplashScreen, 1.2.0.2  Recommendation:  No supported version found"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Concentration\Concentration.csproj,File,Concentration\Concentration.csproj,,,,,,,,Current target framework: net10.0-android;net10.0-ios;net10.0-maccatalyst;net10.0-windows10.0.26100.0 Recommended target framework: net10.0-android;net10.0-ios;net10.0-maccatalyst;net10.0-windows10.0.26100.0;net11.0-windows
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Resources_Styles_Styles.xaml.sg.cs,26,3,T:Microsoft.Maui.Controls.Xaml.Extensions,,,,,"global::Microsoft.Maui.Controls.Xaml.Extensions.LoadFromXaml(this, typeof(__Type2C6AD8B02A2A2472));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Resources_Styles_Styles.xaml.sg.cs,16,2,M:Microsoft.Maui.Controls.ResourceDictionary.#ctor,,,,,"[global::System.CodeDom.Compiler.GeneratedCode(""Microsoft.Maui.Controls.SourceGen"", ""1.0.0.0"")]  		public __Type2C6AD8B02A2A2472() => InitializeComponent();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Resources_Styles_Styles.xaml.sg.cs,16,2,M:Microsoft.Maui.Controls.ResourceDictionary.#ctor,,,,,"[global::System.CodeDom.Compiler.GeneratedCode(""Microsoft.Maui.Controls.SourceGen"", ""1.0.0.0"")]  		public __Type2C6AD8B02A2A2472() => InitializeComponent();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Resources_Styles_Styles.xaml.sg.cs,14,79,T:Microsoft.Maui.Controls.ResourceDictionary,,,,,ResourceDictionary
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Resources_Styles_Colors.xaml.sg.cs,26,3,T:Microsoft.Maui.Controls.Xaml.Extensions,,,,,"global::Microsoft.Maui.Controls.Xaml.Extensions.LoadFromXaml(this, typeof(__Type1BD372483CB490EC));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Resources_Styles_Colors.xaml.sg.cs,16,2,M:Microsoft.Maui.Controls.ResourceDictionary.#ctor,,,,,"[global::System.CodeDom.Compiler.GeneratedCode(""Microsoft.Maui.Controls.SourceGen"", ""1.0.0.0"")]  		public __Type1BD372483CB490EC() => InitializeComponent();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Resources_Styles_Colors.xaml.sg.cs,16,2,M:Microsoft.Maui.Controls.ResourceDictionary.#ctor,,,,,"[global::System.CodeDom.Compiler.GeneratedCode(""Microsoft.Maui.Controls.SourceGen"", ""1.0.0.0"")]  		public __Type1BD372483CB490EC() => InitializeComponent();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Resources_Styles_Colors.xaml.sg.cs,14,79,T:Microsoft.Maui.Controls.ResourceDictionary,,,,,ResourceDictionary
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,22,2,T:Microsoft.Maui.Controls.BindingMode,,,,,private static bool ShouldUseSetter(BindingMode mode)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,25,15,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.Default
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,25,15,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.Default
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,25,15,F:Microsoft.Maui.Controls.BindingMode.Default,,,,,BindingMode.Default
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,24,15,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.TwoWay
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,24,15,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.TwoWay
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,24,15,F:Microsoft.Maui.Controls.BindingMode.TwoWay,,,,,BindingMode.TwoWay
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,23,14,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.OneWayToSource
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,23,14,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.OneWayToSource
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,23,14,F:Microsoft.Maui.Controls.BindingMode.OneWayToSource,,,,,BindingMode.OneWayToSource
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,15,2,T:Microsoft.Maui.Controls.BindableProperty,,,,,"private static bool ShouldUseSetter(BindingMode mode, BindableProperty bindableProperty)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,15,2,T:Microsoft.Maui.Controls.BindingMode,,,,,"private static bool ShouldUseSetter(BindingMode mode, BindableProperty bindableProperty)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,20,48,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.TwoWay
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,20,48,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.TwoWay
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,20,48,F:Microsoft.Maui.Controls.BindingMode.TwoWay,,,,,BindingMode.TwoWay
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,20,9,T:Microsoft.Maui.Controls.BindingMode,,,,,bindableProperty.DefaultBindingMode
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,20,9,P:Microsoft.Maui.Controls.BindableProperty.DefaultBindingMode,,,,,bindableProperty.DefaultBindingMode
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,19,48,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.OneWayToSource
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,19,48,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.OneWayToSource
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,19,48,F:Microsoft.Maui.Controls.BindingMode.OneWayToSource,,,,,BindingMode.OneWayToSource
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,19,9,T:Microsoft.Maui.Controls.BindingMode,,,,,bindableProperty.DefaultBindingMode
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,19,9,P:Microsoft.Maui.Controls.BindableProperty.DefaultBindingMode,,,,,bindableProperty.DefaultBindingMode
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,18,16,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.Default
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,18,16,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.Default
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,18,16,F:Microsoft.Maui.Controls.BindingMode.Default,,,,,BindingMode.Default
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,17,15,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.TwoWay
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,17,15,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.TwoWay
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,17,15,F:Microsoft.Maui.Controls.BindingMode.TwoWay,,,,,BindingMode.TwoWay
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,16,14,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.OneWayToSource
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,16,14,T:Microsoft.Maui.Controls.BindingMode,,,,,BindingMode.OneWayToSource
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.BindingSourceGen\Microsoft.Maui.Controls.BindingSourceGen.BindingSourceGenerator\GeneratedBindingInterceptorsCommon.g.cs,16,14,F:Microsoft.Maui.Controls.BindingMode.OneWayToSource,,,,,BindingMode.OneWayToSource
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\Converters\NegateBooleanConverter.cs,2,42,T:Microsoft.Maui.Controls.IValueConverter,,,,,IValueConverter
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\Converters\DifficultyToStringConverter.cs,7,47,T:Microsoft.Maui.Controls.IValueConverter,,,,,IValueConverter
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_Popups_HiscoreTables.xaml.sg.cs,32,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"ViewModel = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Concentration.ViewModels.HiscoreViewModel>(this, ""ViewModel"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_Popups_HiscoreTables.xaml.sg.cs,32,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"ViewModel = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Concentration.ViewModels.HiscoreViewModel>(this, ""ViewModel"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_Popups_HiscoreTables.xaml.sg.cs,31,3,T:Microsoft.Maui.Controls.Xaml.Extensions,,,,,"global::Microsoft.Maui.Controls.Xaml.Extensions.LoadFromXaml(this, typeof(HiscoreTables));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\Views\Popups\HiscoreTables.xaml.cs,11,8,M:Microsoft.Maui.Controls.Page.OnAppearing,,,,,base.OnAppearing();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,128,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile15 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile15"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,128,3,T:Microsoft.Maui.Controls.Image,,,,,"tile15 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile15"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,128,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile15 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile15"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,128,3,T:Microsoft.Maui.Controls.Image,,,,,"tile15 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile15"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,127,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile14 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile14"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,127,3,T:Microsoft.Maui.Controls.Image,,,,,"tile14 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile14"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,127,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile14 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile14"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,127,3,T:Microsoft.Maui.Controls.Image,,,,,"tile14 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile14"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,126,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile13 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile13"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,126,3,T:Microsoft.Maui.Controls.Image,,,,,"tile13 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile13"");"
