Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,126,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile13 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile13"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,126,3,T:Microsoft.Maui.Controls.Image,,,,,"tile13 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile13"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,125,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile12 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile12"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,125,3,T:Microsoft.Maui.Controls.Image,,,,,"tile12 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile12"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,125,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile12 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile12"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,125,3,T:Microsoft.Maui.Controls.Image,,,,,"tile12 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile12"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,124,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile11 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile11"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,124,3,T:Microsoft.Maui.Controls.Image,,,,,"tile11 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile11"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,124,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile11 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile11"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,124,3,T:Microsoft.Maui.Controls.Image,,,,,"tile11 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile11"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,123,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile10 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile10"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,123,3,T:Microsoft.Maui.Controls.Image,,,,,"tile10 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile10"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,123,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile10 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile10"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,123,3,T:Microsoft.Maui.Controls.Image,,,,,"tile10 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile10"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,122,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile9 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile9"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,122,3,T:Microsoft.Maui.Controls.Image,,,,,"tile9 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile9"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,122,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile9 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile9"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,122,3,T:Microsoft.Maui.Controls.Image,,,,,"tile9 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile9"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,121,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile8 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile8"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,121,3,T:Microsoft.Maui.Controls.Image,,,,,"tile8 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile8"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,121,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile8 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile8"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,121,3,T:Microsoft.Maui.Controls.Image,,,,,"tile8 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile8"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,120,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile7 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile7"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,120,3,T:Microsoft.Maui.Controls.Image,,,,,"tile7 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile7"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,120,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile7 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile7"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,120,3,T:Microsoft.Maui.Controls.Image,,,,,"tile7 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile7"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,119,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile6 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile6"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,119,3,T:Microsoft.Maui.Controls.Image,,,,,"tile6 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile6"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,119,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile6 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile6"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,119,3,T:Microsoft.Maui.Controls.Image,,,,,"tile6 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile6"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,118,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile5 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile5"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,118,3,T:Microsoft.Maui.Controls.Image,,,,,"tile5 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile5"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,118,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile5 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile5"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,118,3,T:Microsoft.Maui.Controls.Image,,,,,"tile5 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile5"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,117,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile4 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile4"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,117,3,T:Microsoft.Maui.Controls.Image,,,,,"tile4 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile4"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,117,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile4 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile4"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,117,3,T:Microsoft.Maui.Controls.Image,,,,,"tile4 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile4"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,116,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile3 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile3"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,116,3,T:Microsoft.Maui.Controls.Image,,,,,"tile3 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile3"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,116,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile3 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile3"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,116,3,T:Microsoft.Maui.Controls.Image,,,,,"tile3 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile3"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,115,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile2 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile2"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,115,3,T:Microsoft.Maui.Controls.Image,,,,,"tile2 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile2"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,115,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile2 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile2"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,115,3,T:Microsoft.Maui.Controls.Image,,,,,"tile2 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile2"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,114,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile1 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile1"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,114,3,T:Microsoft.Maui.Controls.Image,,,,,"tile1 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile1"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,114,3,"M:Microsoft.Maui.Controls.NameScopeExtensions.FindByName``1(Microsoft.Maui.Controls.Element,System.String)",,,,,"tile1 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile1"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,114,3,T:Microsoft.Maui.Controls.Image,,,,,"tile1 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile1"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Concentration\Concentration.csproj,File,Concentration\obj\Release\net10.0-windows10.0.26100.0\win-x64\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.XamlGenerator\Views_NewGame.xaml.sg.cs,113,3,T:Microsoft.Maui.Controls.NameScopeExtensions,,,,,"tile0 = global::Microsoft.Maui.Controls.NameScopeExtensions.FindByName<global::Microsoft.Maui.Controls.Image>(this, ""tile0"");"
